HASIL TRACKING BESARAN LISTIK
time 	V1 	V2 	V3 	V4 	I1 	I2 	I3 	I4 	Ic
0.9590 	5.0000 	2.9115 	1.4557 	2.2787 	0.0042 	0.0013 	0.0029 	0.0029 	0.0013
0.9600 	5.0000 	2.9120 	1.4560 	2.2800 	0.0042 	0.0013 	0.0029 	0.0029 	0.0013
0.9610 	5.0000 	2.9125 	1.4562 	2.2812 	0.0042 	0.0013 	0.0029 	0.0029 	0.0013
0.9620 	5.0000 	2.9130 	1.4565 	2.2825 	0.0042 	0.0013 	0.0029 	0.0029 	0.0013
0.9630 	5.0000 	2.9135 	1.4568 	2.2838 	0.0042 	0.0013 	0.0029 	0.0029 	0.0013
0.9640 	5.0000 	2.9140 	1.4570 	2.2850 	0.0042 	0.0013 	0.0029 	0.0029 	0.0013
0.9650 	5.0000 	2.9145 	1.4573 	2.2863 	0.0042 	0.0013 	0.0029 	0.0029 	0.0013
0.9660 	5.0000 	2.9150 	1.4575 	2.2875 	0.0042 	0.0013 	0.0029 	0.0029 	0.0013
0.9670 	5.0000 	2.9155 	1.4578 	2.2888 	0.0042 	0.0013 	0.0029 	0.0029 	0.0013
0.9680 	5.0000 	2.9160 	1.4580 	2.2900 	0.0042 	0.0013 	0.0029 	0.0029 	0.0013
0.9690 	5.0000 	2.9165 	1.4583 	2.2913 	0.0042 	0.0013 	0.0029 	0.0029 	0.0013
0.9700 	5.0000 	2.9170 	1.4585 	2.2926 	0.0042 	0.0012 	0.0029 	0.0029 	0.0012
0.9710 	5.0000 	2.9175 	1.4588 	2.2938 	0.0042 	0.0012 	0.0029 	0.0029 	0.0012
0.9720 	5.0000 	2.9180 	1.4590 	2.2950 	0.0042 	0.0012 	0.0029 	0.0029 	0.0012
0.9730 	5.0000 	2.9185 	1.4593 	2.2963 	0.0042 	0.0012 	0.0029 	0.0029 	0.0012
0.9740 	5.0000 	2.9190 	1.4595 	2.2975 	0.0042 	0.0012 	0.0029 	0.0029 	0.0012
0.9750 	5.0000 	2.9195 	1.4598 	2.2988 	0.0042 	0.0012 	0.0029 	0.0029 	0.0012
0.9760 	5.0000 	2.9200 	1.4600 	2.3000 	0.0042 	0.0012 	0.0029 	0.0029 	0.0012
0.9770 	5.0000 	2.9205 	1.4603 	2.3013 	0.0042 	0.0012 	0.0029 	0.0029 	0.0012
0.9780 	5.0000 	2.9210 	1.4605 	2.3025 	0.0042 	0.0012 	0.0029 	0.0029 	0.0012
0.9790 	5.0000 	2.9215 	1.4607 	2.3037 	0.0042 	0.0012 	0.0029 	0.0029 	0.0012
0.9800 	5.0000 	2.9220 	1.4610 	2.3050 	0.0042 	0.0012 	0.0029 	0.0029 	0.0012
0.9810 	5.0000 	2.9225 	1.4612 	2.3062 	0.0042 	0.0012 	0.0029 	0.0029 	0.0012
0.9820 	5.0000 	2.9230 	1.4615 	2.3074 	0.0042 	0.0012 	0.0029 	0.0029 	0.0012
0.9830 	5.0000 	2.9235 	1.4617 	2.3087 	0.0042 	0.0012 	0.0029 	0.0029 	0.0012
0.9840 	5.0000 	2.9240 	1.4620 	2.3099 	0.0042 	0.0012 	0.0029 	0.0029 	0.0012
0.9850 	5.0000 	2.9244 	1.4622 	2.3111 	0.0042 	0.0012 	0.0029 	0.0029 	0.0012
0.9860 	5.0000 	2.9249 	1.4625 	2.3123 	0.0042 	0.0012 	0.0029 	0.0029 	0.0012
0.9870 	5.0000 	2.9254 	1.4627 	2.3136 	0.0041 	0.0012 	0.0029 	0.0029 	0.0012
0.9880 	5.0000 	2.9259 	1.4630 	2.3148 	0.0041 	0.0012 	0.0029 	0.0029 	0.0012
0.9890 	5.0000 	2.9264 	1.4632 	2.3160 	0.0041 	0.0012 	0.0029 	0.0029 	0.0012
0.9900 	5.0000 	2.9269 	1.4634 	2.3172 	0.0041 	0.0012 	0.0029 	0.0029 	0.0012
0.9910 	5.0000 	2.9274 	1.4637 	2.3185 	0.0041 	0.0012 	0.0029 	0.0029 	0.0012
0.9920 	5.0000 	2.9279 	1.4639 	2.3197 	0.0041 	0.0012 	0.0029 	0.0029 	0.0012
0.9930 	5.0000 	2.9284 	1.4642 	2.3209 	0.0041 	0.0012 	0.0029 	0.0029 	0.0012
0.9940 	5.0000 	2.9288 	1.4644 	2.3221 	0.0041 	0.0012 	0.0029 	0.0029 	0.0012
0.9950 	5.0000 	2.9293 	1.4647 	2.3233 	0.0041 	0.0012 	0.0029 	0.0029 	0.0012
0.9960 	5.0000 	2.9298 	1.4649 	2.3245 	0.0041 	0.0012 	0.0029 	0.0029 	0.0012
0.9970 	5.0000 	2.9303 	1.4651 	2.3257 	0.0041 	0.0012 	0.0029 	0.0029 	0.0012
0.9980 	5.0000 	2.9308 	1.4654 	2.3269 	0.0041 	0.0012 	0.0029 	0.0029 	0.0012
0.9990 	5.0000 	2.9313 	1.4656 	2.3281 	0.0041 	0.0012 	0.0029 	0.0029 	0.0012
1.0000 	5.0000 	2.9317 	1.4659 	2.3294 	0.0041 	0.0012 	0.0029 	0.0029 	0.0012
1.0010 	5.0000 	2.9322 	1.4661 	2.3306 	0.0041 	0.0012 	0.0029 	0.0029 	0.0012
1.0020 	5.0000 	2.9327 	1.4664 	2.3318 	0.0041 	0.0012 	0.0029 	0.0029 	0.0012
1.0030 	5.0000 	2.9332 	1.4666 	2.3330 	0.0041 	0.0012 	0.0029 	0.0029 	0.0012
1.0040 	5.0000 	2.9337 	1.4668 	2.3342 	0.0041 	0.0012 	0.0029 	0.0029 	0.0012
1.0050 	5.0000 	2.9341 	1.4671 	2.3354 	0.0041 	0.0012 	0.0029 	0.0029 	0.0012
1.0060 	5.0000 	2.9346 	1.4673 	2.3366 	0.0041 	0.0012 	0.0029 	0.0029 	0.0012
1.0070 	5.0000 	2.9351 	1.4676 	2.3378 	0.0041 	0.0012 	0.0029 	0.0029 	0.0012
1.0080 	5.0000 	2.9356 	1.4678 	2.3389 	0.0041 	0.0012 	0.0029 	0.0029 	0.0012
1.0090 	5.0000 	2.9361 	1.4680 	2.3401 	0.0041 	0.0012 	0.0029 	0.0029 	0.0012
1.0100 	5.0000 	2.9365 	1.4683 	2.3413 	0.0041 	0.0012 	0.0029 	0.0029 	0.0012
1.0110 	5.0000 	2.9370 	1.4685 	2.3425 	0.0041 	0.0012 	0.0029 	0.0029 	0.0012
1.0120 	5.0000 	2.9375 	1.4687 	2.3437 	0.0041 	0.0012 	0.0029 	0.0029 	0.0012
1.0130 	5.0000 	2.9380 	1.4690 	2.3449 	0.0041 	0.0012 	0.0029 	0.0029 	0.0012
1.0140 	5.0000 	2.9384 	1.4692 	2.3461 	0.0041 	0.0012 	0.0029 	0.0029 	0.0012
1.0150 	5.0000 	2.9389 	1.4695 	2.3473 	0.0041 	0.0012 	0.0029 	0.0029 	0.0012
1.0160 	5.0000 	2.9394 	1.4697 	2.3484 	0.0041 	0.0012 	0.0029 	0.0029 	0.0012
1.0170 	5.0000 	2.9399 	1.4699 	2.3496 	0.0041 	0.0012 	0.0029 	0.0029 	0.0012
1.0180 	5.0000 	2.9403 	1.4702 	2.3508 	0.0041 	0.0012 	0.0029 	0.0029 	0.0012
1.0190 	5.0000 	2.9408 	1.4704 	2.3520 	0.0041 	0.0012 	0.0029 	0.0029 	0.0012
1.0200 	5.0000 	2.9413 	1.4706 	2.3532 	0.0041 	0.0012 	0.0029 	0.0029 	0.0012
1.0210 	5.0000 	2.9417 	1.4709 	2.3543 	0.0041 	0.0012 	0.0029 	0.0029 	0.0012
1.0220 	5.0000 	2.9422 	1.4711 	2.3555 	0.0041 	0.0012 	0.0029 	0.0029 	0.0012
1.0230 	5.0000 	2.9427 	1.4713 	2.3567 	0.0041 	0.0012 	0.0029 	0.0029 	0.0012
1.0240 	5.0000 	2.9431 	1.4716 	2.3579 	0.0041 	0.0012 	0.0029 	0.0029 	0.0012
1.0250 	5.0000 	2.9436 	1.4718 	2.3590 	0.0041 	0.0012 	0.0029 	0.0029 	0.0012
1.0260 	5.0000 	2.9441 	1.4720 	2.3602 	0.0041 	0.0012 	0.0029 	0.0029 	0.0012
1.0270 	5.0000 	2.9445 	1.4723 	2.3614 	0.0041 	0.0012 	0.0029 	0.0029 	0.0012
1.0280 	5.0000 	2.9450 	1.4725 	2.3625 	0.0041 	0.0012 	0.0029 	0.0029 	0.0012
1.0290 	5.0000 	2.9455 	1.4727 	2.3637 	0.0041 	0.0012 	0.0029 	0.0029 	0.0012
1.0300 	5.0000 	2.9459 	1.4730 	2.3649 	0.0041 	0.0012 	0.0029 	0.0029 	0.0012
1.0310 	5.0000 	2.9464 	1.4732 	2.3660 	0.0041 	0.0012 	0.0029 	0.0029 	0.0012
1.0320 	5.0000 	2.9469 	1.4734 	2.3672 	0.0041 	0.0012 	0.0029 	0.0029 	0.0012
1.0330 	5.0000 	2.9473 	1.4737 	2.3683 	0.0041 	0.0012 	0.0029 	0.0029 	0.0012
1.0340 	5.0000 	2.9478 	1.4739 	2.3695 	0.0041 	0.0012 	0.0029 	0.0029 	0.0012
1.0350 	5.0000 	2.9483 	1.4741 	2.3706 	0.0041 	0.0012 	0.0029 	0.0029 	0.0012
1.0360 	5.0000 	2.9487 	1.4744 	2.3718 	0.0041 	0.0012 	0.0029 	0.0029 	0.0012
1.0370 	5.0000 	2.9492 	1.4746 	2.3730 	0.0041 	0.0012 	0.0029 	0.0029 	0.0012
1.0380 	5.0000 	2.9496 	1.4748 	2.3741 	0.0041 	0.0012 	0.0029 	0.0029 	0.0012
1.0390 	5.0000 	2.9501 	1.4751 	2.3753 	0.0041 	0.0011 	0.0030 	0.0030 	0.0011
1.0400 	5.0000 	2.9506 	1.4753 	2.3764 	0.0041 	0.0011 	0.0030 	0.0030 	0.0011
1.0410 	5.0000 	2.9510 	1.4755 	2.3776 	0.0041 	0.0011 	0.0030 	0.0030 	0.0011
1.0420 	5.0000 	2.9515 	1.4757 	2.3787 	0.0041 	0.0011 	0.0030 	0.0030 	0.0011
1.0430 	5.0000 	2.9519 	1.4760 	2.3798 	0.0041 	0.0011 	0.0030 	0.0030 	0.0011
1.0440 	5.0000 	2.9524 	1.4762 	2.3810 	0.0041 	0.0011 	0.0030 	0.0030 	0.0011
1.0450 	5.0000 	2.9529 	1.4764 	2.3821 	0.0041 	0.0011 	0.0030 	0.0030 	0.0011
1.0460 	5.0000 	2.9533 	1.4767 	2.3833 	0.0041 	0.0011 	0.0030 	0.0030 	0.0011
1.0470 	5.0000 	2.9538 	1.4769 	2.3844 	0.0041 	0.0011 	0.0030 	0.0030 	0.0011
1.0480 	5.0000 	2.9542 	1.4771 	2.3855 	0.0041 	0.0011 	0.0030 	0.0030 	0.0011
1.0490 	5.0000 	2.9547 	1.4773 	2.3867 	0.0041 	0.0011 	0.0030 	0.0030 	0.0011
1.0500 	5.0000 	2.9551 	1.4776 	2.3878 	0.0041 	0.0011 	0.0030 	0.0030 	0.0011
1.0510 	5.0000 	2.9556 	1.4778 	2.3890 	0.0041 	0.0011 	0.0030 	0.0030 	0.0011
1.0520 	5.0000 	2.9560 	1.4780 	2.3901 	0.0041 	0.0011 	0.0030 	0.0030 	0.0011
1.0530 	5.0000 	2.9565 	1.4782 	2.3912 	0.0041 	0.0011 	0.0030 	0.0030 	0.0011
1.0540 	5.0000 	2.9569 	1.4785 	2.3923 	0.0041 	0.0011 	0.0030 	0.0030 	0.0011
1.0550 	5.0000 	2.9574 	1.4787 	2.3935 	0.0041 	0.0011 	0.0030 	0.0030 	0.0011
1.0560 	5.0000 	2.9578 	1.4789 	2.3946 	0.0041 	0.0011 	0.0030 	0.0030 	0.0011
1.0570 	5.0000 	2.9583 	1.4791 	2.3957 	0.0041 	0.0011 	0.0030 	0.0030 	0.0011
1.0580 	5.0000 	2.9587 	1.4794 	2.3969 	0.0041 	0.0011 	0.0030 	0.0030 	0.0011
1.0590 	5.0000 	2.9592 	1.4796 	2.3980 	0.0041 	0.0011 	0.0030 	0.0030 	0.0011
1.0600 	5.0000 	2.9596 	1.4798 	2.3991 	0.0041 	0.0011 	0.0030 	0.0030 	0.0011
1.0610 	5.0000 	2.9601 	1.4800 	2.4002 	0.0041 	0.0011 	0.0030 	0.0030 	0.0011
1.0620 	5.0000 	2.9605 	1.4803 	2.4013 	0.0041 	0.0011 	0.0030 	0.0030 	0.0011
1.0630 	5.0000 	2.9610 	1.4805 	2.4025 	0.0041 	0.0011 	0.0030 	0.0030 	0.0011
1.0640 	5.0000 	2.9614 	1.4807 	2.4036 	0.0041 	0.0011 	0.0030 	0.0030 	0.0011
1.0650 	5.0000 	2.9619 	1.4809 	2.4047 	0.0041 	0.0011 	0.0030 	0.0030 	0.0011
1.0660 	5.0000 	2.9623 	1.4812 	2.4058 	0.0041 	0.0011 	0.0030 	0.0030 	0.0011
1.0670 	5.0000 	2.9628 	1.4814 	2.4069 	0.0041 	0.0011 	0.0030 	0.0030 	0.0011
1.0680 	5.0000 	2.9632 	1.4816 	2.4080 	0.0041 	0.0011 	0.0030 	0.0030 	0.0011
1.0690 	5.0000 	2.9637 	1.4818 	2.4091 	0.0041 	0.0011 	0.0030 	0.0030 	0.0011
1.0700 	5.0000 	2.9641 	1.4820 	2.4102 	0.0041 	0.0011 	0.0030 	0.0030 	0.0011
1.0710 	5.0000 	2.9645 	1.4823 	2.4113 	0.0041 	0.0011 	0.0030 	0.0030 	0.0011
1.0720 	5.0000 	2.9650 	1.4825 	2.4125 	0.0041 	0.0011 	0.0030 	0.0030 	0.0011
1.0730 	5.0000 	2.9654 	1.4827 	2.4136 	0.0041 	0.0011 	0.0030 	0.0030 	0.0011
1.0740 	5.0000 	2.9659 	1.4829 	2.4147 	0.0041 	0.0011 	0.0030 	0.0030 	0.0011
1.0750 	5.0000 	2.9663 	1.4832 	2.4158 	0.0041 	0.0011 	0.0030 	0.0030 	0.0011
1.0760 	5.0000 	2.9667 	1.4834 	2.4169 	0.0041 	0.0011 	0.0030 	0.0030 	0.0011
1.0770 	5.0000 	2.9672 	1.4836 	2.4180 	0.0041 	0.0011 	0.0030 	0.0030 	0.0011
1.0780 	5.0000 	2.9676 	1.4838 	2.4191 	0.0041 	0.0011 	0.0030 	0.0030 	0.0011
1.0790 	5.0000 	2.9681 	1.4840 	2.4202 	0.0041 	0.0011 	0.0030 	0.0030 	0.0011
1.0800 	5.0000 	2.9685 	1.4843 	2.4213 	0.0041 	0.0011 	0.0030 	0.0030 	0.0011
1.0810 	5.0000 	2.9689 	1.4845 	2.4223 	0.0041 	0.0011 	0.0030 	0.0030 	0.0011
1.0820 	5.0000 	2.9694 	1.4847 	2.4234 	0.0041 	0.0011 	0.0030 	0.0030 	0.0011
1.0830 	5.0000 	2.9698 	1.4849 	2.4245 	0.0041 	0.0011 	0.0030 	0.0030 	0.0011
1.0840 	5.0000 	2.9702 	1.4851 	2.4256 	0.0041 	0.0011 	0.0030 	0.0030 	0.0011
1.0850 	5.0000 	2.9707 	1.4853 	2.4267 	0.0041 	0.0011 	0.0030 	0.0030 	0.0011
1.0860 	5.0000 	2.9711 	1.4856 	2.4278 	0.0041 	0.0011 	0.0030 	0.0030 	0.0011
1.0870 	5.0000 	2.9716 	1.4858 	2.4289 	0.0041 	0.0011 	0.0030 	0.0030 	0.0011
1.0880 	5.0000 	2.9720 	1.4860 	2.4300 	0.0041 	0.0011 	0.0030 	0.0030 	0.0011
1.0890 	5.0000 	2.9724 	1.4862 	2.4311 	0.0041 	0.0011 	0.0030 	0.0030 	0.0011
1.0900 	5.0000 	2.9729 	1.4864 	2.4321 	0.0041 	0.0011 	0.0030 	0.0030 	0.0011
1.0910 	5.0000 	2.9733 	1.4866 	2.4332 	0.0041 	0.0011 	0.0030 	0.0030 	0.0011
1.0920 	5.0000 	2.9737 	1.4869 	2.4343 	0.0041 	0.0011 	0.0030 	0.0030 	0.0011
1.0930 	5.0000 	2.9741 	1.4871 	2.4354 	0.0041 	0.0011 	0.0030 	0.0030 	0.0011
1.0940 	5.0000 	2.9746 	1.4873 	2.4364 	0.0041 	0.0011 	0.0030 	0.0030 	0.0011
1.0950 	5.0000 	2.9750 	1.4875 	2.4375 	0.0040 	0.0011 	0.0030 	0.0030 	0.0011
1.0960 	5.0000 	2.9754 	1.4877 	2.4386 	0.0040 	0.0011 	0.0030 	0.0030 	0.0011
1.0970 	5.0000 	2.9759 	1.4879 	2.4397 	0.0040 	0.0011 	0.0030 	0.0030 	0.0011
1.0980 	5.0000 	2.9763 	1.4881 	2.4407 	0.0040 	0.0011 	0.0030 	0.0030 	0.0011
1.0990 	5.0000 	2.9767 	1.4884 	2.4418 	0.0040 	0.0011 	0.0030 	0.0030 	0.0011
1.1000 	5.0000 	2.9772 	1.4886 	2.4429 	0.0040 	0.0011 	0.0030 	0.0030 	0.0011
1.1010 	5.0000 	2.9776 	1.4888 	2.4440 	0.0040 	0.0011 	0.0030 	0.0030 	0.0011
1.1020 	5.0000 	2.9780 	1.4890 	2.4450 	0.0040 	0.0011 	0.0030 	0.0030 	0.0011
1.1030 	5.0000 	2.9784 	1.4892 	2.4461 	0.0040 	0.0011 	0.0030 	0.0030 	0.0011
1.1040 	5.0000 	2.9789 	1.4894 	2.4471 	0.0040 	0.0011 	0.0030 	0.0030 	0.0011
1.1050 	5.0000 	2.9793 	1.4896 	2.4482 	0.0040 	0.0011 	0.0030 	0.0030 	0.0011
1.1060 	5.0000 	2.9797 	1.4899 	2.4493 	0.0040 	0.0011 	0.0030 	0.0030 	0.0011
1.1070 	5.0000 	2.9801 	1.4901 	2.4503 	0.0040 	0.0011 	0.0030 	0.0030 	0.0011
1.1080 	5.0000 	2.9806 	1.4903 	2.4514 	0.0040 	0.0011 	0.0030 	0.0030 	0.0011
1.1090 	5.0000 	2.9810 	1.4905 	2.4524 	0.0040 	0.0011 	0.0030 	0.0030 	0.0011
1.1100 	5.0000 	2.9814 	1.4907 	2.4535 	0.0040 	0.0011 	0.0030 	0.0030 	0.0011
1.1110 	5.0000 	2.9818 	1.4909 	2.4546 	0.0040 	0.0011 	0.0030 	0.0030 	0.0011
1.1120 	5.0000 	2.9822 	1.4911 	2.4556 	0.0040 	0.0011 	0.0030 	0.0030 	0.0011
1.1130 	5.0000 	2.9827 	1.4913 	2.4567 	0.0040 	0.0011 	0.0030 	0.0030 	0.0011
1.1140 	5.0000 	2.9831 	1.4915 	2.4577 	0.0040 	0.0011 	0.0030 	0.0030 	0.0011
1.1150 	5.0000 	2.9835 	1.4918 	2.4588 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1160 	5.0000 	2.9839 	1.4920 	2.4598 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1170 	5.0000 	2.9843 	1.4922 	2.4609 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1180 	5.0000 	2.9848 	1.4924 	2.4619 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1190 	5.0000 	2.9852 	1.4926 	2.4630 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1200 	5.0000 	2.9856 	1.4928 	2.4640 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1210 	5.0000 	2.9860 	1.4930 	2.4650 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1220 	5.0000 	2.9864 	1.4932 	2.4661 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1230 	5.0000 	2.9868 	1.4934 	2.4671 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1240 	5.0000 	2.9873 	1.4936 	2.4682 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1250 	5.0000 	2.9877 	1.4938 	2.4692 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1260 	5.0000 	2.9881 	1.4940 	2.4702 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1270 	5.0000 	2.9885 	1.4943 	2.4713 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1280 	5.0000 	2.9889 	1.4945 	2.4723 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1290 	5.0000 	2.9893 	1.4947 	2.4733 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1300 	5.0000 	2.9897 	1.4949 	2.4744 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1310 	5.0000 	2.9902 	1.4951 	2.4754 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1320 	5.0000 	2.9906 	1.4953 	2.4764 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1330 	5.0000 	2.9910 	1.4955 	2.4775 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1340 	5.0000 	2.9914 	1.4957 	2.4785 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1350 	5.0000 	2.9918 	1.4959 	2.4795 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1360 	5.0000 	2.9922 	1.4961 	2.4805 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1370 	5.0000 	2.9926 	1.4963 	2.4816 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1380 	5.0000 	2.9930 	1.4965 	2.4826 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1390 	5.0000 	2.9934 	1.4967 	2.4836 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1400 	5.0000 	2.9938 	1.4969 	2.4846 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1410 	5.0000 	2.9943 	1.4971 	2.4856 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1420 	5.0000 	2.9947 	1.4973 	2.4866 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1430 	5.0000 	2.9951 	1.4975 	2.4877 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1440 	5.0000 	2.9955 	1.4977 	2.4887 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1450 	5.0000 	2.9959 	1.4979 	2.4897 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1460 	5.0000 	2.9963 	1.4981 	2.4907 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1470 	5.0000 	2.9967 	1.4983 	2.4917 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1480 	5.0000 	2.9971 	1.4985 	2.4927 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1490 	5.0000 	2.9975 	1.4987 	2.4937 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1500 	5.0000 	2.9979 	1.4989 	2.4947 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1510 	5.0000 	2.9983 	1.4991 	2.4957 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1520 	5.0000 	2.9987 	1.4993 	2.4967 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1530 	5.0000 	2.9991 	1.4996 	2.4978 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1540 	5.0000 	2.9995 	1.4998 	2.4988 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1550 	5.0000 	2.9999 	1.5000 	2.4998 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1560 	5.0000 	3.0003 	1.5002 	2.5008 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1570 	5.0000 	3.0007 	1.5004 	2.5018 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1580 	5.0000 	3.0011 	1.5006 	2.5028 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1590 	5.0000 	3.0015 	1.5007 	2.5037 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1600 	5.0000 	3.0019 	1.5009 	2.5047 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1610 	5.0000 	3.0023 	1.5011 	2.5057 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1620 	5.0000 	3.0027 	1.5013 	2.5067 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1630 	5.0000 	3.0031 	1.5015 	2.5077 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1640 	5.0000 	3.0035 	1.5017 	2.5087 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1650 	5.0000 	3.0039 	1.5019 	2.5097 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1660 	5.0000 	3.0043 	1.5021 	2.5107 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1670 	5.0000 	3.0047 	1.5023 	2.5117 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1680 	5.0000 	3.0051 	1.5025 	2.5127 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1690 	5.0000 	3.0055 	1.5027 	2.5136 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1700 	5.0000 	3.0058 	1.5029 	2.5146 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1710 	5.0000 	3.0062 	1.5031 	2.5156 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1720 	5.0000 	3.0066 	1.5033 	2.5166 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1730 	5.0000 	3.0070 	1.5035 	2.5176 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1740 	5.0000 	3.0074 	1.5037 	2.5185 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1750 	5.0000 	3.0078 	1.5039 	2.5195 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1760 	5.0000 	3.0082 	1.5041 	2.5205 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1770 	5.0000 	3.0086 	1.5043 	2.5215 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1780 	5.0000 	3.0090 	1.5045 	2.5224 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1790 	5.0000 	3.0094 	1.5047 	2.5234 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1800 	5.0000 	3.0098 	1.5049 	2.5244 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1810 	5.0000 	3.0101 	1.5051 	2.5254 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1820 	5.0000 	3.0105 	1.5053 	2.5263 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1830 	5.0000 	3.0109 	1.5055 	2.5273 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1840 	5.0000 	3.0113 	1.5057 	2.5283 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1850 	5.0000 	3.0117 	1.5058 	2.5292 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1860 	5.0000 	3.0121 	1.5060 	2.5302 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1870 	5.0000 	3.0125 	1.5062 	2.5312 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1880 	5.0000 	3.0128 	1.5064 	2.5321 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1890 	5.0000 	3.0132 	1.5066 	2.5331 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1900 	5.0000 	3.0136 	1.5068 	2.5340 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1910 	5.0000 	3.0140 	1.5070 	2.5350 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1920 	5.0000 	3.0144 	1.5072 	2.5360 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1930 	5.0000 	3.0148 	1.5074 	2.5369 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
1.1940 	5.0000 	3.0151 	1.5076 	2.5379 	0.0040 	0.0010 	0.0030 	0.0030 	0.0010
